activation,beta_1,beta_2,commit_hash,dataset,dimensions,dirname,dropout_rate,embeddings_path,epsilon,es__best_epoch,es__best_val_f1,filters,finetune,kernel_sizes,lr,pooling,total_epochs,vocab_size,weight_decay,loss,precision,recall,f1,aupr,val_loss,val_precision,val_recall,val_f1,val_aupr
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_002455_6d7882,0.5,data/glove.840B.300d.txt,1e-08,28,0.865766495935,25,False,"[1, 2, 3, 4]",0.001,max,53,12195,0.001,11.8820714951,0.887670218945,0.884158968925,0.885911144599,0.948519634303,1.89749109745,0.814648747444,0.923728823662,0.865766495935,0.909224595623
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_223141_6d7882,0.5,data/glove.840B.300d.txt,1e-08,22,0.861563470777,25,False,"[1, 2, 3]",0.001,max,47,12195,0.001,13.8382205963,0.859920680523,0.857977032661,0.858947786862,0.931316853888,1.99632978439,0.829153597355,0.8966101408,0.861563470777,0.903137981637
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_220950_6d7882,0.5,data/glove.840B.300d.txt,1e-08,5,0.835164833614,50,False,"[1, 2]",0.001,max,30,12195,0.001,16.0636482239,0.824672877789,0.831041634083,0.827845007128,0.909312842712,2.19228744507,0.777777791023,0.901694893837,0.835164833614,0.88773525794
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_031405_6d7882,0.5,data/glove.840B.300d.txt,1e-08,16,0.85173500042,100,False,"[1, 2, 3]",0.001,max,41,12195,0.001,12.934677124,0.872967839241,0.869843661785,0.871402980103,0.939621685535,1.94829976559,0.796460151672,0.915254235268,0.85173500042,0.904452659553
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_212350_6d7882,0.5,data/glove.840B.300d.txt,1e-08,33,0.858513196894,10,False,"[1, 2, 3, 4]",0.001,max,58,12195,0.001,11.5102243423,0.890757918358,0.887737810612,0.889245270423,0.953038099967,1.9007922411,0.812405467033,0.910169482231,0.858513196894,0.914073829648
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_231550_6d7882,0.5,data/glove.840B.300d.txt,1e-08,47,0.874193518827,10,False,"[1, 2, 3, 4, 5]",0.001,max,72,12195,0.001,9.29225444794,0.920387625694,0.912412881851,0.91638290422,0.970511052571,1.83854758739,0.833846151829,0.918644070625,0.874193518827,0.916779330378
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_201116_6d7882,0.5,data/glove.840B.300d.txt,1e-08,30,0.830870240132,25,False,"[1, 2]",0.001,max,55,12195,0.001,13.5553197861,0.86845099926,0.861744225025,0.86508458357,0.935315091403,2.11268758774,0.805732488632,0.857627093792,0.830870240132,0.880833235339
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_055814_6d7882,0.5,data/glove.840B.300d.txt,1e-08,29,0.861788605799,100,False,"[1, 2, 3, 4, 5]",0.001,max,54,12195,0.001,8.22458839417,0.931125342846,0.93200224638,0.93156358825,0.97695302123,1.82536637783,0.828125,0.898305058479,0.861788605799,0.911128038318
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_234131_6d7882,0.5,data/glove.840B.300d.txt,1e-08,22,0.866888537005,20,False,"[1, 2, 3, 4]",0.001,max,47,12195,0.001,12.6295413971,0.876410841942,0.87756639719,0.876988209112,0.942206835,1.90598213673,0.851307213306,0.883050858974,0.866888537005,0.906545752242
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_184828_6d7882,0.5,data/glove.840B.300d.txt,1e-08,50,0.85078315576,5,False,"[1, 2, 3]",0.001,max,75,12195,0.001,14.1490430832,0.860677599907,0.851761162281,0.856196137949,0.927234721048,2.04729151726,0.828250408173,0.87457627058,0.85078315576,0.905153454792
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_015604_6d7882,0.5,data/glove.840B.300d.txt,1e-08,13,0.863379147748,25,False,"[1, 2, 3, 4, 5]",0.001,max,38,12195,0.001,12.8060884476,0.876634478569,0.87135052681,0.873984516309,0.941045946774,1.98275899887,0.825347781181,0.905084729195,0.863379147748,0.907800068344
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_180250_6d7882,0.5,data/glove.840B.300d.txt,1e-08,28,0.82552503017,5,False,"[1, 2]",0.001,max,53,12195,0.001,17.074930191,0.817572712898,0.804482936859,0.810975008492,0.896576946379,2.28595113754,0.788580238819,0.866101682186,0.82552503017,0.876260185897
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_013033_6d7882,0.5,data/glove.840B.300d.txt,1e-08,19,0.859967072899,20,False,"[1, 2, 3, 4, 5]",0.001,max,44,12195,0.001,11.8453779221,0.885973215103,0.883970618248,0.88497078376,0.949225347584,1.90103745461,0.836538434029,0.884745776653,0.859967072899,0.906409320033
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_043451_6d7882,0.5,data/glove.840B.300d.txt,1e-08,8,0.868316021194,100,False,"[1, 2, 3, 4]",0.001,max,33,12195,0.001,13.1105527878,0.869130671024,0.868148446083,0.868639251086,0.937987255646,1.96640396118,0.820512831211,0.922033905983,0.868316021194,0.907258235393
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_003841_6d7882,0.5,data/glove.840B.300d.txt,1e-08,5,0.831760979874,100,False,"[1, 2]",0.001,max,30,12195,0.001,15.9533157349,0.830648183823,0.835185527802,0.832910676477,0.906970909399,2.20243859291,0.775659799576,0.8966101408,0.831760979874,0.883827481651
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_181527_6d7882,0.5,data/glove.840B.300d.txt,1e-08,9,0.833602585749,10,False,"[1, 2]",0.001,max,34,12195,0.001,17.5027294159,0.811441481113,0.812205672264,0.811823367048,0.88571517855,2.34898328781,0.796296298504,0.87457627058,0.833602585749,0.862833910588
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180201_195034_6d7882,0.5,data/glove.840B.300d.txt,1e-08,38,0.8597063598,10,False,"[1, 2, 3]",0.001,max,63,12195,0.001,12.7647294998,0.872902154922,0.871915638447,0.8724086476,0.942981255,1.93447613716,0.828616380692,0.893220365047,0.8597063598,0.90611413469
relu,0.9,0.999,6d7882b959e89a17c98002edfa9a06f67d82a105,4.yelp.silver,300,data/results/20180202_010152_6d7882,0.5,data/glove.840B.300d.txt,1e-08,20,0.852300209794,50,False,"[1, 2, 3]",0.001,max,45,12195,0.001,12.4615745544,0.882677316666,0.874364316463,0.878501121329,0.945688000385,1.94473540783,0.813559293747,0.894915282726,0.852300209794,0.897123703815

